latitude,longitude
39.89583333,123.6458333
18.47083333,-69.87916667
36.8375,3.670833333
2.054166667,102.5541667
-3.804166667,144.4875
9.0125,125.5208333
-6.120833333,106.8291667
27.5875,120.5791667
33.8125,120.4791667
22.64583333,90.02916667
37.35416667,118.9208333
4.370833333,-7.5375
15.8125,-88.75416667
-34.44583333,-58.52083333
22.77916667,91.35416667
23.82916667,120.2791667
22.75416667,90.4125
11.75416667,79.7875
13.70416667,123.1291667
14.7125,120.8958333
23.0875,113.4041667
25.17916667,61.67083333
6.179166667,102.2458333
12.4625,80.15416667
19.2375,-72.7625
32.07916667,120.4708333
36.2375,120.3125
14.1875,-91.77916667
-25.77083333,32.7375
13.07083333,109.3125
21.42916667,109.9208333
47.0875,37.57083333
12.5625,-16.37083333
9.995833333,106.5541667
9.8875,105.1041667
34.3875,119.7958333
20.8625,106.7541667
-0.354166667,103.4458333
13.49583333,100.3125
30.14583333,120.6541667
36.9125,3.854166667
22.25416667,-97.79583333
34.52083333,119.6458333
-6.795833333,109.0041667
10.6125,-61.4875
16.42083333,95.87916667
6.104166667,100.2875
-12.0375,-77.14583333
20.47916667,106.5708333
-6.195833333,107.8125
-21.62083333,-41.0375
31.45416667,31.97083333
-0.1375,109.1875
7.254166667,100.4375
-30.7375,30.4625
14.6875,42.97083333
34.25416667,120.2791667
40.27083333,120.4958333
38.49583333,117.6291667
-2.804166667,-41.84583333
8.295833333,79.8375
-29.8875,31.00416667
21.85416667,108.6041667
6.229166667,1.595833333
31.1875,29.87083333
5.5625,100.3541667
10.1375,104.8458333
13.57083333,43.27916667
-33.6125,-71.62916667
-10.5125,40.39583333
41.12916667,30.64583333
40.52083333,22.70416667
-4.354166667,120.3875
-3.3125,114.2958333
47.1875,38.5125
13.9125,-90.9625
16.9625,96.3625
22.9375,116.2458333
6.1125,4.770833333
43.6125,47.55416667
22.8125,113.3375
21.85416667,108.4625
32.37083333,121.3958333
36.6875,2.795833333
-6.845833333,110.5291667
-7.779166667,108.1458333
5.1375,-5.0125
55.32916667,21.2625
-15.97083333,46.4625
25.37916667,65.52083333
-30.20416667,30.80416667
30.40416667,120.6375
-0.7375,117.3208333
46.92083333,51.65416667
31.52083333,121.3041667
30.4625,49.0125
49.47916667,0.5125
4.970833333,-6.104166667
14.24583333,43.0625
24.7125,121.8208333
36.67916667,52.44583333
-33.9125,18.47083333
23.1125,70.50416667
37.75416667,120.5208333
38.59583333,26.80416667
7.395833333,99.5125
13.8375,-90.3375
35.3125,119.4375
32.04583333,120.4041667
30.0625,49.50416667
-34.07916667,18.7625
-7.029166667,106.5458333
22.8375,91.42916667
39.57083333,125.4625
15.17083333,51.12916667
8.7875,79.92916667
-3.320833333,114.5541667
31.80416667,120.7875
23.05416667,120.0708333
-2.529166667,40.50416667
-5.9625,106.2708333
16.82916667,96.09583333
37.54583333,27.1875
-6.8125,109.4875
-9.329166667,13.1625
15.79583333,-84.27916667
39.62083333,121.5375
-28.37916667,32.42083333
14.05416667,-91.54583333
14.50416667,-92.1875
-4.354166667,105.8041667
-39.87083333,-62.17083333
6.970833333,-11.5875
22.1375,91.87083333
13.2875,43.24583333
30.3625,-9.604166667
13.87083333,109.2458333
4.070833333,9.695833333
19.15416667,110.5625
26.75416667,119.5958333
51.47083333,0.320833333
-7.195833333,112.7375
4.829166667,6.720833333
16.35416667,95.02083333
35.49583333,35.82083333
23.42083333,116.8041667
10.39583333,-65.9875
37.12083333,10.1625
15.89583333,-87.79583333
21.5875,87.3125
32.54583333,120.9875
-6.779166667,108.8041667
2.604166667,-78.42083333
35.7875,-0.120833333
14.9875,-83.15416667
25.4625,119.2208333
-10.87916667,13.8125
-31.94583333,29.17916667
3.779166667,98.67083333
9.3375,-71.74583333
19.9625,106.0291667
-29.3875,31.3375
35.97916667,10.52916667
5.4625,-9.570833333
36.97083333,121.9708333
22.3625,88.95416667
13.27083333,99.94583333
-22.92916667,-43.77916667
22.80416667,113.3125
13.7375,-90.10416667
33.64583333,120.5791667
37.8875,126.4041667
20.84583333,110.1875
29.35416667,-89.40416667
4.745833333,6.954166667
1.8125,100.9291667
15.15416667,42.84583333
-33.72083333,25.84583333
3.3375,101.2291667
-29.97083333,30.97083333
-5.204166667,12.1375
21.42916667,110.3708333
-33.2875,27.47916667
10.22083333,106.6875
7.9625,49.84583333
40.72916667,26.0375
51.72083333,4.670833333
23.54583333,120.1458333
-7.204166667,112.6541667
12.90416667,-83.52083333
4.7875,8.404166667
22.3375,88.89583333
1.120833333,102.1208333
-11.9375,-77.1375
37.4625,49.94583333
33.69583333,-7.420833333
2.279166667,97.75416667
36.72083333,52.72916667
7.145833333,100.4625
-30.0125,-51.27083333
5.970833333,80.44583333
22.7125,91.2125
3.254166667,101.2958333
-6.0375,106.4541667
13.35416667,-89.0375
-25.17083333,33.5125
-28.80416667,32.02916667
23.69583333,117.2291667
28.67916667,-11.12083333
6.779166667,-58.1875
37.47916667,49.44583333
22.50416667,114.0375
44.9625,12.5125
31.17916667,121.8125
28.49583333,121.5791667
36.99583333,54.02916667
0.029166667,109.2458333
9.404166667,106.1375
39.70416667,-75.5125
-33.87083333,25.62916667
10.77916667,122.6541667
-8.4375,113.6041667
30.37083333,120.8875
36.8375,121.4541667
19.2875,72.9125
40.4375,122.2375
-7.429166667,106.7958333
29.17916667,50.6625
36.99583333,7.254166667
13.2125,80.32083333
13.4375,-16.14583333
46.15416667,34.8125
5.920833333,-10.07083333
-8.304166667,113.3041667
31.94583333,120.3041667
6.5125,81.70416667
6.545833333,-57.74583333
23.62916667,117.0291667
38.62083333,117.5708333
16.34583333,81.42083333
-30.0125,30.92916667
-6.154166667,38.84583333
-12.27083333,-76.90416667
31.60416667,121.2458333
43.3625,131.7958333
32.9125,13.24583333
-6.670833333,111.1875
2.354166667,111.5125
7.054166667,125.6125
21.7875,108.8458333
-33.49583333,27.1375
36.77916667,3.229166667
16.5625,107.6041667
33.60416667,-7.620833333
-6.079166667,12.47083333
2.504166667,100.1625
-6.004166667,106.3958333
15.92916667,-85.65416667
22.27916667,72.9125
29.67916667,32.3625
30.27083333,121.4291667
2.395833333,101.9708333
8.379166667,100.1708333
16.12083333,120.3875
30.74583333,121.3791667
-29.99583333,-51.22916667
13.95416667,-91.3125
23.55416667,116.8875
37.0625,119.2541667
3.979166667,98.54583333
10.79583333,75.94583333
32.20416667,121.3791667
16.54583333,97.6625
39.2125,49.02083333
10.10416667,106.6791667
24.39583333,117.9041667
6.2375,102.0958333
-19.64583333,44.42916667
37.95416667,27.27083333
31.0125,121.9041667
-6.8625,110.1625
5.379166667,100.3708333
39.1625,118.6791667
-8.379166667,113.4791667
10.47083333,107.3625
24.4125,120.6041667
13.19583333,-88.3375
22.87916667,115.3125
22.72916667,120.2541667
11.5375,122.8625
34.92083333,119.1958333
24.75416667,67.47083333
6.7125,101.6375
9.745833333,106.5375
13.82083333,121.4625
38.12083333,118.2291667
19.19583333,-69.62083333
6.279166667,1.8125
-7.695833333,113.9375
22.8875,115.6708333
39.40416667,127.4541667
42.1875,41.64583333
36.8125,53.1125
6.8875,101.2791667
6.145833333,-10.3875
5.795833333,0.654166667
18.74583333,-95.74583333
7.304166667,79.8375
39.04583333,118.2791667
39.3375,122.2458333
34.8375,119.1791667
17.50416667,120.4125
9.4875,80.4875
-7.470833333,112.8208333
25.1125,121.2458333
11.54583333,109.0125
21.55416667,111.4458333
-22.7625,-43.25416667
22.89583333,115.6125
2.654166667,103.6208333
-16.72083333,-72.42083333
35.60416667,119.6458333
31.75416667,121.5958333
9.0375,104.8208333
3.770833333,98.7125
38.05416667,-121.9208333
22.74583333,113.7541667
32.07916667,120.6291667
9.020833333,105.4125
13.8875,120.9041667
14.82083333,120.5791667
18.9875,105.6125
37.09583333,50.3875
16.50416667,97.65416667
-8.279166667,142.4041667
9.429166667,-75.9125
54.3125,18.9375
9.654166667,80.07916667
33.04583333,120.8208333
-31.07916667,30.19583333
1.645833333,103.9625
-3.695833333,119.4541667
4.854166667,8.279166667
5.2125,-9.345833333
20.77083333,106.7541667
31.14583333,33.8125
10.37083333,104.4875
36.59583333,35.5875
-6.095833333,106.9625
36.85416667,7.954166667
19.8375,-71.67916667
37.47916667,49.4625
53.67083333,-0.6875
31.52083333,31.02083333
17.7375,106.4291667
12.3125,98.77916667
10.02083333,122.7291667
-7.895833333,110.0291667
10.50416667,122.8125
34.3625,10.19583333
1.820833333,102.8958333
5.2375,115.4708333
24.94583333,118.6875
-7.7875,109.6458333
3.854166667,100.8458333
15.14583333,108.8708333
21.3375,110.6208333
44.4375,46.8125
5.7875,-57.1375
14.65416667,120.9458333
6.3625,81.52916667
-7.6125,112.8875
1.6375,-79.00416667
-6.2375,107.7125
31.45416667,30.9125
6.3125,1.9625
14.4375,-92.0875
36.12916667,120.0958333
16.87916667,107.1625
0.170833333,102.5791667
9.470833333,80.25416667
33.12083333,11.6125
31.92083333,-114.9541667
-6.954166667,110.4041667
24.3375,120.5541667
8.645833333,78.12916667
13.59583333,100.5958333
20.64583333,93.00416667
16.0625,-16.47916667
22.32916667,88.67083333
52.6125,5.645833333
39.65416667,119.3125
33.45416667,120.6208333
-35.72916667,-57.35416667
36.67083333,51.45416667
-4.0375,144.6958333
-30.1125,30.85416667
24.0875,120.4125
30.27916667,121.0958333
-4.120833333,105.7875
37.54583333,120.2458333
5.170833333,100.4291667
-10.4625,-36.40416667
45.59583333,47.72083333
30.64583333,121.1625
9.495833333,-84.3375
33.7625,-118.1958333
10.5375,107.0208333
47.2875,-1.970833333
40.7875,23.85416667
21.89583333,88.4625
25.54583333,66.4375
-1.595833333,137.8625
-35.74583333,-57.3625
-0.1125,99.7625
20.20416667,93.30416667
25.2375,121.6375
11.9625,-14.9875
8.504166667,124.6541667
53.32083333,7.295833333
22.57916667,113.4791667
17.42916667,106.6458333
24.04583333,117.7041667
22.10416667,87.9625
20.54583333,-77.22083333
41.02916667,28.95416667
15.5375,108.5958333
2.395833333,45.95416667
40.84583333,19.39583333
-13.52083333,40.52083333
6.229166667,80.05416667
9.320833333,76.37916667
31.27083333,30.19583333
41.39583333,28.5125
13.4125,-87.6125
-7.804166667,108.2625
13.8875,43.22916667
22.9625,116.2875
33.24583333,-8.4875
-0.779166667,100.2625
21.59583333,109.6625
24.84583333,120.9375
14.5375,-92.22083333
10.2125,122.8458333
22.64583333,90.07083333
30.85416667,121.7958333
24.67916667,118.1625
29.27083333,121.5458333
-21.44583333,43.5125
7.929166667,81.52916667
2.970833333,99.8125
6.0375,80.80416667
22.4625,120.4375
9.245833333,78.8375
25.89583333,36.6875
18.2125,83.9375
-2.4125,105.1125
6.979166667,79.87083333
5.5375,5.670833333
-6.029166667,106.5625
19.65416667,85.4875
13.12916667,45.45416667
7.329166667,125.7458333
22.7625,121.1708333
5.895833333,102.4875
2.495833333,100.1125
38.92916667,26.97916667
6.0625,80.8875
11.1625,75.80416667
21.82916667,112.0125
36.30416667,34.02916667
36.92083333,121.8625
35.7125,139.8541667
36.82083333,53.1625
-6.745833333,146.9708333
22.4875,89.82083333
-22.7875,-43.27083333
8.8375,-13.09583333
36.77083333,10.29583333
-4.445833333,-37.7875
39.80416667,127.5875
10.19583333,76.19583333
51.22916667,4.395833333
7.504166667,81.75416667
19.37083333,85.0625
12.2625,109.1958333
-7.7625,109.4708333
-6.870833333,110.5125
-19.9875,48.7625
25.67083333,119.4708333
20.57083333,92.7125
30.0875,47.94583333
5.320833333,103.1041667
-7.504166667,144.3791667
3.779166667,103.3291667
35.57083333,119.6291667
-18.1375,178.5291667
28.6375,121.5125
4.904166667,-2.279166667
8.3875,100.1375
-8.970833333,-78.64583333
24.8625,66.87083333
-6.1875,107.6041667
32.94583333,120.8958333
35.0875,119.2958333
-6.1375,107.4625
22.79583333,90.77916667
30.1625,121.5375
6.454166667,-58.59583333
40.47916667,122.3291667
21.89583333,72.60416667
14.6125,42.9875
40.60416667,120.7541667
14.00416667,-91.42916667
1.204166667,108.9875
31.09583333,32.52916667
27.97916667,120.7541667
-8.220833333,111.0958333
2.979166667,99.80416667
35.02916667,35.89583333
59.47083333,28.04583333
24.85416667,120.9458333
10.24583333,-61.50416667
4.729166667,6.870833333
10.55416667,-61.4625
22.90416667,113.4708333
5.245833333,97.4875
6.245833333,102.0791667
21.44583333,69.7875
-6.854166667,109.4125
-6.320833333,108.1375
37.39583333,119.9375
9.0125,78.27083333
7.0375,100.7208333
35.2125,35.95416667
-34.2875,-58.57916667
31.2875,121.7125
2.579166667,99.99583333
39.47916667,122.5541667
31.9875,120.6125
-5.5625,-80.87083333
-7.829166667,109.8291667
30.59583333,121.0791667
14.12916667,-91.67083333
36.7125,52.64583333
9.445833333,80.15416667
33.7375,-118.1125
7.9875,123.6458333
13.4375,-87.8375
18.49583333,110.0875
23.32916667,120.1291667
5.145833333,-3.279166667
35.29583333,-1.470833333
-7.6375,112.9625
7.7375,79.79583333
22.92083333,120.1791667
18.40416667,105.8875
-31.6625,18.19583333
5.779166667,118.3458333
35.32916667,35.92083333
30.1625,120.8875
21.67083333,72.85416667
39.59583333,125.4541667
-7.420833333,106.6708333
16.02083333,108.2208333
-3.245833333,114.1125
36.97083333,6.5875
10.27083333,106.7208333
28.02083333,120.7041667
22.84583333,115.5458333
26.75416667,55.44583333
8.554166667,124.7458333
32.7375,120.8541667
9.945833333,-13.6875
4.420833333,98.27916667
11.3625,79.8125
31.72083333,121.6875
8.5625,79.92083333
40.44583333,128.9208333
-2.3375,104.6375
5.1375,-4.979166667
23.4625,120.1791667
39.7375,123.2125
39.67916667,123.0041667
4.0375,9.5625
31.1125,32.50416667
19.27916667,108.6708333
9.129166667,78.4875
8.120833333,81.45416667
-23.9875,-46.29583333
23.00416667,120.1458333
7.379166667,-12.34583333
-31.24583333,30.04583333
11.94583333,-15.02083333
21.77083333,111.6875
7.704166667,79.79583333
-8.5125,126.0125
-30.0125,-51.22083333
-11.80416667,-37.54583333
13.42916667,46.67083333
14.80416667,120.5541667
-2.379166667,104.8791667
19.97916667,109.7458333
-34.67083333,-58.30416667
15.3625,108.7791667
-6.8875,110.2291667
34.94583333,35.87916667
6.870833333,100.9708333
-6.020833333,106.6208333
8.095833333,-76.92916667
-2.820833333,-44.17916667
-7.654166667,108.8541667
46.8125,-71.19583333
-24.1875,-46.7875
4.029166667,98.4375
-7.0875,-34.8875
23.94583333,117.3791667
37.4375,121.5541667
7.279166667,81.8625
-8.6125,114.1041667
-34.55416667,-58.4125
10.54583333,123.7125
-23.0125,-43.32083333
28.3875,121.1791667
-1.004166667,8.920833333
-6.3875,38.85416667
41.57916667,32.0625
-9.120833333,146.9208333
-6.7375,110.5791667
24.6125,120.7708333
-26.9125,-48.64583333
4.520833333,6.245833333
35.22916667,-3.195833333
6.095833333,125.2291667
-3.604166667,114.5958333
38.85416667,-77.02916667
6.245833333,-57.52916667
33.19583333,120.7791667
-31.32083333,29.97083333
11.49583333,79.77083333
18.34583333,84.12916667
4.579166667,113.9875
32.75416667,120.8541667
3.929166667,9.7125
18.82916667,105.7125
21.3625,109.9125
-19.8875,34.74583333
41.02916667,19.44583333
-17.65416667,37.37083333
-3.329166667,-44.8125
22.8625,116.0791667
35.59583333,-5.9875
14.47916667,109.1041667
20.99583333,106.7291667
9.079166667,80.07083333
22.2875,88.07916667
21.6625,91.97083333
18.22916667,-72.54583333
35.45416667,35.87916667
3.2625,9.904166667
5.529166667,-0.220833333
-34.40416667,20.84583333
12.92083333,-87.34583333
14.97916667,-17.07916667
36.80416667,10.29583333
13.8125,109.2291667
2.104166667,102.4791667
12.5375,102.0875
13.45416667,-89.22083333
40.02916667,124.3791667
-8.6625,115.2625
16.57916667,107.5541667
-6.9125,-79.89583333
21.95416667,112.8375
13.3625,109.2458333
-10.2375,13.4875
29.12916667,32.65416667
18.2125,120.5375
10.42916667,51.02083333
25.17916667,121.6875
56.97083333,23.85416667
22.22083333,113.4041667
31.7625,120.9208333
13.5125,100.5541667
11.87916667,79.8125
6.820833333,81.82083333
8.270833333,124.2625
-7.504166667,107.4291667
-6.545833333,108.5458333
-11.6125,-77.24583333
11.04583333,-74.8875
34.44583333,119.9375
17.72083333,106.4291667
23.29583333,120.1125
40.12916667,128.4125
20.94583333,106.7625
12.4125,99.9875
2.204166667,102.2375
-12.15416667,-77.02916667
21.07083333,110.2125
-12.92916667,12.9625
40.7375,-74.0125
11.0625,-68.3375
-6.845833333,109.1458333
18.42083333,-70.0125
24.00416667,120.3541667
31.4875,121.3625
19.22083333,105.7375
14.4125,120.8458333
35.85416667,120.0375
7.8375,123.5125
7.3125,125.7375
15.0875,108.8958333
6.6875,125.3791667
13.7375,121.0541667
-4.995833333,11.9875
7.2625,125.6791667
-29.12083333,31.6125
1.570833333,110.4125
46.4375,35.44583333
-3.2125,113.3208333
37.82916667,126.6708333
12.0875,-83.7375
-3.204166667,-79.97083333
24.77916667,67.4375
-7.7375,113.2041667
31.72916667,121.0541667
9.004166667,80.90416667
-7.5625,107.5875
16.99583333,107.1041667
11.17916667,108.5708333
-24.6375,-47.3875
-1.420833333,119.2958333
10.6625,107.7791667
35.54583333,139.7458333
-4.479166667,11.7125
22.4625,113.0791667
-8.929166667,13.1625
32.5375,120.9958333
25.17916667,61.5125
-6.8625,109.3458333
21.45416667,91.97083333
17.1125,97.14583333
4.0875,-77.42916667
38.6375,117.5708333
41.22083333,29.2125
-4.670833333,39.22083333
14.84583333,108.9875
5.3625,-0.5875
5.5625,95.29583333
-6.845833333,109.6291667
4.745833333,-6.620833333
22.60416667,120.2708333
14.77916667,121.6541667
23.3625,116.5625
22.9375,113.6125
-8.079166667,-34.8875
-32.77083333,18.1375
3.3875,99.4125
-33.22083333,27.5875
15.49583333,80.20416667
16.17916667,95.27916667
5.2875,100.4208333
-3.695833333,-38.60416667
-34.77916667,-56.3875
15.99583333,-97.79583333
16.27083333,95.3875
32.05416667,121.6625
-1.4875,-48.49583333
30.6875,121.2625
-7.7375,113.1458333
1.029166667,98.9375
13.02916667,-87.27916667
10.2375,123.8375
-16.4125,39.8125
31.82083333,121.4541667
39.57083333,119.2791667
34.64583333,35.97083333
-2.420833333,105.5541667
4.779166667,7.070833333
29.12083333,121.4708333
4.770833333,7.0625
39.77083333,119.4041667
24.79583333,118.6625
8.470833333,100.0625
-3.329166667,114.5541667
34.87083333,-6.2875
41.4125,129.7375
20.47083333,-97.02916667
31.85416667,121.3708333
24.6625,120.8458333
13.8125,43.2375
19.75416667,109.2958333
5.2375,96.87916667
-3.8625,122.5041667
-6.770833333,108.6375
36.84583333,54.04583333
-33.80416667,25.6875
-0.8125,-80.52083333
16.22083333,42.8125
-8.729166667,125.0958333
18.5625,-72.59583333
25.2875,63.47916667
36.77083333,3.4125
36.1625,120.3625
31.87083333,121.2458333
39.15416667,118.5375
-7.204166667,12.85416667
19.49583333,108.9458333
29.7625,-95.0875
14.4875,-92.15416667
10.92916667,108.1375
-31.77916667,-52.25416667
23.4625,121.5041667
36.87916667,6.929166667
6.754166667,81.8125
13.0125,80.27083333
10.52916667,76.02916667
37.02083333,10.1875
1.429166667,98.7875
25.24583333,118.8791667
2.895833333,103.4375
41.3125,-72.35416667
19.50416667,72.77916667
40.72083333,-74.12083333
-2.470833333,-80.0875
12.67916667,44.42916667
3.8625,9.7125
18.40416667,105.9125
32.10416667,34.77083333
23.60416667,116.9458333
-8.829166667,-35.1375
16.3625,94.7125
5.1375,5.454166667
18.15416667,-94.42083333
8.929166667,76.5375
3.770833333,98.67083333
16.4125,42.7625
-7.720833333,109.3791667
22.50416667,90.19583333
-6.795833333,110.5625
39.25416667,119.0875
14.1375,109.1708333
36.82083333,50.87916667
12.6375,44.30416667
46.34583333,30.64583333
18.62916667,-72.34583333
34.65416667,119.4791667
16.12083333,108.1208333
13.07083333,80.2875
15.84583333,80.52083333
-6.6625,108.5541667
3.679166667,98.90416667
16.0625,120.3208333
3.704166667,98.84583333
7.754166667,81.5875
-17.17083333,-71.8375
20.69583333,109.7875
9.520833333,76.37916667
6.104166667,125.1708333
-6.8375,109.5958333
13.4875,100.8041667
45.57916667,29.7125
-3.770833333,-38.4375
34.6875,35.95416667
15.3875,42.77916667
36.5875,120.8041667
0.5125,123.0625
-6.8375,39.29583333
8.520833333,124.6041667
6.079166667,1.120833333
21.4625,87.05416667
24.7875,67.3125
23.27083333,116.7208333
9.645833333,76.42083333
53.32916667,-2.7625
5.670833333,100.3791667
10.59583333,44.07083333
40.67083333,19.32916667
16.3875,120.3291667
46.25416667,-123.4625
7.5375,-12.32916667
18.87916667,110.5125
40.75416667,120.9291667
6.220833333,116.1875
-2.595833333,-79.7125
21.1875,109.7291667
46.2625,38.2875
35.44583333,-1.2375
16.34583333,96.07916667
5.095833333,-5.4875
7.3625,125.8375
33.64583333,-7.4875
4.654166667,7.170833333
53.70416667,-0.720833333
34.7125,135.4875
33.90416667,35.54583333
18.72916667,-95.8625
24.5875,118.0708333
18.27083333,-71.10416667
12.60416667,101.9541667
12.45416667,109.1791667
9.0125,80.0375
10.6875,122.5791667
14.20416667,122.9208333
31.47083333,121.3958333
31.97916667,120.4541667
45.3375,37.3875
37.12083333,119.7291667
-8.245833333,-34.9375
-6.904166667,110.0458333
14.4875,-17.0875
39.17083333,118.6125
12.92083333,123.5791667
12.2875,-16.1375
5.6125,-0.0375
36.79583333,-6.354166667
18.3875,109.7625
6.5875,-11.07916667
23.92083333,121.6041667
16.9125,82.25416667
40.15416667,120.2708333
-30.6125,30.55416667
25.87916667,119.5791667
-32.44583333,28.67083333
40.1125,121.9625
35.25416667,119.4041667
28.57083333,121.5375
40.42916667,29.15416667
-34.52916667,-58.44583333
19.72083333,109.2958333
-8.770833333,13.3625
3.720833333,98.7875
6.254166667,100.1958333
-17.92916667,36.90416667
43.0375,17.4625
8.9125,-13.14583333
54.6875,20.37083333
51.72083333,-2.4875
38.87916667,121.5875
32.55416667,-117.1291667
-6.954166667,110.4625
23.22916667,120.1125
-3.520833333,-80.5125
36.70416667,28.74583333
26.97916667,120.1791667
13.0375,45.27916667
18.74583333,110.4541667
36.27916667,10.4875
21.5125,107.9125
-7.220833333,113.2458333
6.0875,80.94583333
20.69583333,106.6791667
44.99583333,-0.554166667
-30.4875,30.6375
6.854166667,101.0625
10.50416667,44.20416667
3.470833333,99.27916667
16.52916667,42.72916667
16.80416667,96.27083333
21.67916667,108.3458333
36.8125,5.8625
35.77083333,10.7625
22.72916667,90.4375
-22.69583333,-43.0375
-6.3125,108.0541667
-32.9125,-71.5125
6.8875,101.3458333
10.3125,-60.99583333
37.7125,121.0208333
46.50416667,30.72916667
32.82916667,12.97916667
19.9375,-72.85416667
10.52083333,99.2375
21.07916667,110.2791667
13.49583333,100.7541667
-2.9625,113.0375
6.854166667,81.82916667
40.4625,129.0041667
4.779166667,8.545833333
10.0625,-75.57083333
